target_id	[G9.1]	[G9.2]	[G9.3]	[G9.4]	[G9.5]	[G9.6]	[G9.7]	[G9.8]	[G9.9]	[G9.10]
P05093	212.413559	290.662651	198.506112	189.315385	162.139241	249.017154	336.607843	256.525862	265.0	242.923711
P21554	214.922034	253.257028	182.650367	184.668392	132.265823	228.751766	315.745098	239.258621	228.609375	224.90996600000003
Q690N0	199.583051	275.11245	183.110024	184.357063	151.860759	228.804238	309.921569	230.965517	244.25	223.520962
P07824	126.064407	198.100402	114.860636	116.693287	100.050633	145.336024	196.401961	159.87069	174.203125	140.621993
P34969	218.342373	261.875502	186.352078	182.512587	136.949367	231.260343	311.686275	231.258621	233.59375	226.180069
P68400	160.752542	228.951807	157.633252	151.531049	133.810127	192.918264	254.029412	197.853448	210.375	187.875601
Q13233	532.138983	924.502008	533.496333	531.838881	493.67088600000005	661.105954	927.598039	805.8965519999998	831.390625	643.808935
Q96GD4	139.74576299999998	202.068273	137.356968	127.482098	117.78481	169.57114	222.509804	168.12069	186.3125	164.679038
P04150	281.298305	472.923695	281.095355	293.6545450000001	258.582278	352.441978	489.245098	408.189655	417.9375	343.941581
P56192	357.0440680000001	522.582329	344.958435	346.244755	286.949367	429.855701	574.990196	438.37069	471.625	418.391753
P09619	436.667797	659.417671	416.596577	425.043217	341.35443	520.987891	711.490196	565.017241	585.296875	504.573196
O75747	583.969492	824.144578	574.882641	563.672308	477.189873	715.070636	960.696078	739.112069	751.703125	697.753265
P34158	635.8101690000002	838.361446	585.552567	571.0892309999998	449.860759	734.322906	986.0	746.051724	748.34375	720.877663
P04054	59.0033898	82.7429719	53.9657702	65.172028	48.5696203	66.4894046	93.63725490000002	71.4310345	77.78125	65.12577320000001
P29274	189.220339	222.413655	151.479218	155.173147	102.886076	189.08779	261.686275	197.793103	190.640625	185.37457
P62508	178.976271	266.795181	172.05623500000004	181.835804	151.01265800000004	215.213925	298.382353	233.517241	251.5	209.444674
P18825	193.19661	264.03614500000003	165.232274	162.19007	127.670886	201.061554	272.637255	222.25	230.25	198.081787
O94953	409.671186	662.586345	408.828851	406.65958	364.012658	502.049445	665.95098	541.8362070000002	603.78125	486.07079
P22736	221.501695	361.851406	210.46699300000003	212.485734	184.949367	259.86680099999995	355.205882	288.75	315.21875	251.456357
P08235	347.769492	613.080321	345.96088	355.83021	324.113924	429.187689	601.009804	530.741379	523.984375	418.731271
P00749	166.772881	254.75502000000003	164.792176	172.29468500000004	144.177215	200.53885	266.313725	204.517241	228.140625	195.605498
O75469	169.010169	249.614458	172.833741	167.592448	146.64557	211.960646	278.02941200000004	211.775862	239.25	206.97457
Q9UHD2	293.362712	422.277108	289.124694	289.960559	243.075949	361.317861	481.490196	371.017241	395.109375	352.37457
Q7L7X3	339.864407	608.064257	398.286064	374.655804	382.113924	490.719475	651.8823530000002	534.6293099999998	586.90625	478.641924
P35348	209.745763	261.024096	177.066015	178.25538500000005	130.721519	220.40262400000003	298.45098	223.224138	225.296875	216.004124
P81908	227.640678	334.594378	227.694377	219.480979	189.493671	278.93441	362.72549	287.362069	298.109375	272.82268
P21447	525.481356	739.341365	473.102689	481.722937	386.075949	597.069627	819.205882	666.543103	660.78125	587.694845
P11309	155.572881	245.526104	154.354523	144.379441	128.037975	187.900101	253.764706	200.448276	220.09375	181.618557
Q8NFI3	298.518644	434.393574	289.608802	279.987552	225.481013	351.558022	458.990196	347.086207	387.515625	341.79244
Q8WXR4	520.322034	793.036145	518.105134	514.837622	451.405063	640.544904	863.607843	684.301724	722.40625	625.635739
Q9Y6Y9	69.98305079999999	91.3694779	65.5232274	66.51188810000001	52.83544300000001	80.9929364	106.656863	79.57758620000001	80.515625	79.41855670000002
O54735	328.064407	470.301205	321.836186	329.446294	272.544304	402.181635	554.3823530000002	436.913793	452.46875	392.973196
P08588	205.223729	265.634538	172.100244	165.84321699999995	130.860759	211.823411	292.078431	228.525862	238.5625	206.129897
Q13509	169.135593	263.759036	167.638142	175.377203	140.721519	206.603431	281.490196	237.491379	240.5	201.830928
O70344	274.905085	398.232932	255.119804	237.904476	210.544304	314.74773	415.421569	324.948276	347.6875	307.13677
P51813	257.776271	399.546185	270.405868	269.748671	245.30379700000003	332.5913220000001	436.852941	342.293103	368.671875	325.417182
Q13133	170.19322	262.373494	171.81418100000005	163.501678	148.455696	211.491423	285.284314	225.577586	246.34375	205.584192
P51635	131.949153	186.983936	124.909535	122.437762	105.101266	155.275479	207.784314	160.241379	172.28125	150.895533
P29474	455.637288	723.86747	448.418093	433.453007	382.962025	550.468214	732.6176469999998	582.137931	639.4375	533.6852230000002
P25021	165.294915	193.004016	139.06357	140.887692	100.797468	174.027245	239.911765	178.301724	168.8125	171.481787
P13726	114.308475	175.967871	111.513447	113.358322	96.7848101	139.298688	185.656863	153.655172	154.234375	136.24055
P11511	224.80339	281.7751	204.427873	197.676084	154.822785	254.943491	336.794118	251.198276	259.390625	248.743643
P50747	280.613559	440.586345	269.447433	276.166993	227.329114	338.652876	465.87254900000005	369.767241	389.015625	328.912715
P31645	295.857627	343.8554220000001	244.366748	252.169091	161.974684	303.31887	401.245098	301.198276	283.953125	297.769072
P45452	190.816949	273.763052	185.860636	182.991469	150.696203	227.018163	297.470588	230.060345	250.125	220.119588
Q9UGP5	213.0	348.285141	211.542787	207.570769	189.012658	262.12109	356.019608	288.258621	317.40625	254.453608
P51639	365.871186	502.791165	320.6405870000001	335.114965	253.30379700000003	404.553986	566.9803919999998	456.586207	453.0625	396.156014
O43497	946.308475	1398.50602	880.537897	867.265734	709.43038	1088.4520699999996	1495.04902	1189.63793	1241.51562	1058.08866
P08922	964.569492	1368.22892	899.97066	912.37972	722.860759	1119.89707	1512.01961	1196.52586	1183.95312	1093.59794
P50578	132.79661000000002	186.409639	125.202934	122.747972	104.797468	155.65186699999995	208.637255	159.637931	171.5	151.10378
Q3ZAV1	243.80339	299.714859	204.889976	200.074126	141.962025	255.685166	350.5490200000001	262.80172400000004	259.40625	251.231615
Q9H3N8	180.745763	206.305221	158.195599	148.735944	110.392405	194.107972	259.676471	194.37931	180.8125	191.646735
O75365	71.75254240000002	97.5582329	67.7017115	65.5100699	58.4303797	83.4641776	109.392157	82.5948276	94.171875	81.2453608
P43250	222.410169	342.204819	228.863081	227.434685	199.962025	281.951564	365.470588	268.112069	323.265625	273.54226800000004
P04631	33.9864407	49.9076305	36.2738386	39.7162238	28.9240506	45.4994955	62.0098039	48.8017241	54.6875	44.1127148
O43318	214.142373	370.429719	221.210269	223.389371	208.177215	274.74672000000004	379.343137	328.362069	334.921875	268.247423
P30838	181.742373	269.044177	169.599022	173.153706	143.620253	212.911201	288.539216	232.20689700000003	240.109375	207.49622
Q9P2K8	629.122034	995.140562	634.374083	637.877762	559.0506330000002	792.600404	1075.88235	848.0603449999999	915.09375	770.302405
P37268	173.244068	236.48996	167.555012	168.52713300000005	136.21518999999998	207.425832	278.22549	214.5	217.375	203.242612
Q8R0V5	169.549153	230.606426	154.674817	150.538601	119.974684	192.258325	260.382353	199.37931	208.046875	186.937457
P00689	201.972881	297.120482	194.459658	194.425734	162.227848	234.93441	314.705882	262.0	262.78125	230.795189
Q16678	220.494915	305.666667	208.987775	194.313986	167.468354	256.169526	345.980392	271.836207	280.234375	250.718213
Q99500	180.444068	197.658635	148.49633300000005	143.333846	105.139241	185.188698	253.95098	186.827586	177.671875	182.333333
P49327	986.342373	1458.82329	904.026895	920.639441	733.3037969999998	1128.99596	1563.97059	1245.12069	1302.4375	1100.73471
P79291	117.708475	114.574297	92.2200489	88.8825175	58.31645570000001	115.120081	153.862745	107.603448	103.296875	113.234364
P26640	500.325424	738.610442	477.349633	460.853986	397.531646	588.350151	782.147059	607.310345	672.625	571.32646
P27487	316.627119	445.269076	305.919315	317.063916	250.41772200000003	375.399596	496.803922	391.62069	386.5	367.895533
P22985	516.542373	778.5461849999998	486.168704	497.05035	411.291139	606.4197780000002	823.794118	671.560345	707.71875	591.48866
O70127	548.5966099999998	767.108434	493.158924	506.376084	388.670886	617.83552	848.2843140000001	684.456897	678.578125	607.456357
Q00796	146.030508	206.698795	125.814181	130.95230800000002	103.101266	158.447023	218.490196	174.37931	187.8125	153.986254
P08049	293.738983	445.751004	291.919315	300.183776	255.924051	363.249243	491.77451	401.224138	400.84375	355.624742
P52732	371.738983	641.939759	395.799511	410.217622	372.417722	504.327952	702.833333	577.965517	607.015625	491.15945
P00747	291.610169	491.859438	302.117359	314.634545	277.35443	365.995964	483.490196	392.232759	442.609375	354.008935
P21398	216.891525	309.028112	206.271394	204.392867	169.265823	254.669021	333.637255	261.991379	278.03125	248.64811
O75460	377.657627	578.51004	371.471883	369.03021	317.455696	461.991927	621.2549019999999	489.741379	522.375	448.580069
Q9Y294	78.5559322	120.37751000000002	76.28606359999998	79.1146853	63.15189870000001	95.2492432	132.872549	111.87931	108.15625	92.3484536
P29275	160.298305	166.040161	124.757946	131.745734	81.0506329	156.929364	217.95098	158.405172	146.96875	154.831615
A4D1B5	365.444068	470.485944	340.256724	344.345594	264.291139	423.899092	578.039216	427.362069	431.40625	414.406873
Q9R117	467.511864	687.48996	456.046455	447.952587	369.670886	558.0807269999998	740.176471	560.801724	620.90625	541.908591
O35084	202.623729	293.843373	191.168704	179.360559	150.518987	234.922301	315.87254900000005	242.025862	263.15625	228.270103
P28074	104.277966	156.614458	93.0709046	101.526853	76.4177215	114.602422	157.068627	130.43965500000002	135.734375	112.568385
Q9Y239	386.555932	531.040161	370.386308	373.291049	296.455696	462.120081	626.303922	460.362069	493.171875	451.699656
P29476	540.786441	856.610442	542.7775059999999	536.757762	478.126582	671.156408	900.5294119999999	727.181034	779.875	653.637113
O15438	667.864407	842.016064	579.422983	580.2911889999998	425.987342	726.174571	994.529412	754.387931	746.015625	711.953952
Q9NPH5	257.440678	316.759036	239.00489	229.32965	178.822785	292.229062	380.392157	273.982759	280.34375	285.962887
O14920	280.671186	450.048193	296.026895	294.317483	261.050633	369.466196	499.0	388.12931	416.515625	360.098282
P22199	347.789831	610.048193	345.310513	351.898322	323.316456	428.546922	600.509804	530.318966	522.921875	417.95189
C5ISA2	177.037288	261.329317	166.154034	178.62951	135.582278	205.611504	280.87254900000005	228.80172400000004	238.46875	200.067354
P15692	89.61694920000002	135.481928	95.4767726	93.1518881	86.4556962	114.23108	145.813725	105.62931	131.4375	111.061856
